"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat"
"201",209,"inglaterra mining co.","owners, Dale Brothers,, chihuahua, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dale Brothers,","owners",NA,NA,"dale",NA,"chihuahua chih",-106.0691004,28.6329957
"202",211,"moctezuma lead company","c/o. a. s. & r co. See Special Information (end of mining list)",NA,NA,NA,NA,NA,"c/o. a. s. & r co. See Special Information (end of mining list)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"203",211,"moctezuma lead company","location, santa barbara., chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"santa barbara chih",-105.8200578,26.8015438
"204",213,"palmarejo & mexican gold fields ltd.","organized, june 1898 in london, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, june 1898 in london, ",NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"205",214,"palmarejo & mexican gold fields ltd.","l. 560,000",NA,"l. 560,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"206",215,"palmarejo & mexican gold fields ltd.","location and p. o., chinipas, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"and chinipas chih",-108.5358841,27.3941742
"207",216,"palmarejo & mexican gold fields ltd.","foreign office, finsbury pavement house,, london, e. c. 2., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"london e c",-0.1319797,51.5287743
"208",217,"palmarejo & mexican gold fields ltd.","gold silver",NA,NA,NA,NA,"gold silver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"209",218,"palmarejo & mexican gold fields ltd.","mill location, chinipas, hacienda del zapote, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del zapote chih",-107.738897,26.764249
"210",219,"palmarejo & mexican gold fields ltd.","concentration & cyanidation, ",NA,NA,NA,NA,NA,NA,NA,NA,"concentration & cyanidation",NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"211",220,"palmarejo & mexican gold fields ltd.","daily output, 300 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"300 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"212",221,"palmarejo & mexican gold fields ltd.","pres., sir westby perceval,, london, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sir westby perceval,","pres.",NA,"westby","sir",NA,"london",-0.1277583,51.5073509
"213",222,"palmarejo & mexican gold fields ltd.","secretary, w. d. brown,, london, england",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. d. brown,","secretary",NA,NA,"w",NA,"london england",-0.1277583,51.5073509
"214",223,"palmarejo & mexican gold fields ltd.","grl. Mgr., w. d. hole, chinipas, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"w. d. hole","grl. Mgr.","hole",NA,"w","hole, w","chinipas chih",-108.5358841,27.3941742
"215",224,"palmarejo & mexican gold fields ltd.","cons. Eng., e. t. mccarthy, london, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. t. mccarthy","cons. Eng.","mccarthy",NA,"e","mccarthy, e","london",-0.1277583,51.5073509
"216",226,"parral and durango railroad co.","c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,"c/o a. s. & r. co. see special information (end of mining list.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"217",226,"parral and durango railroad co.","location, parral, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"parral chih",-105.6666166,26.9317835
"218",228,"rio plata mining co.","organized, in 1906 in arizona., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in 1906 in arizona., ",NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"219",229,"rio plata mining co.","$2. 000,000 u. s. c.","$2. 000,000 u. s. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"220",230,"rio plata mining co.","location, río plata, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"río plata chih",-106.8760491,28.3809601
"221",231,"rio plata mining co.","p. o., guazapares, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o guazapares chih",-108.2811111,27.3713888
"222",232,"rio plata mining co.","silver gold",NA,NA,NA,NA,"silver gold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"223",232,"rio plata mining co.","This company owns the Santa Barbara & Cleopatra mines.",NA,NA,NA,NA,NA,"This company owns the Santa Barbara & Cleopatra mines.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"224",233,"rio plata mining co.","mill location, río plata, chih, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"río plata chih",-106.8760491,28.3809601
"225",234,"rio plata mining co.","table concentration & cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"table concentration & cyanidation.",NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"226",235,"rio plata mining co.","daily output, 100 metric tons, ",NA,NA,NA,NA,NA,NA,NA,"100 metric tons",NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"227",236,"rio plata mining co.","grl. mgr., fred p. williams, guazapares, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fred p. williams","grl. mgr.","williams",NA,"fred","williams, f","guazapares chih",-108.2796211,27.276901
"228",238,"san francisco mines of mexico ltd","organized., october 21st 1908 in england., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized., october 21st 1908 in england., ",NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"229",239,"san francisco mines of mexico ltd","l. 375,000",NA,"l. 375,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"230",240,"san francisco mines of mexico ltd","location, san francisco del oro, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del oro chih",-105.8476553,26.8639025
"231",241,"san francisco mines of mexico ltd","This company is a subsidiary of Union Corporation, London.",NA,NA,NA,NA,NA,"This company is a subsidiary of Union Corporation, London.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"232",241,"san francisco mines of mexico ltd","p. o., apartado 48 parral, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado parral chih",-105.6666166,26.9317835
"233",242,"san francisco mines of mexico ltd","mill location, san francisco del oro, chih., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"del oro chih",-105.8476553,26.8639025
"234",243,"san francisco mines of mexico ltd","table & floatation concentration., ",NA,NA,NA,NA,NA,NA,NA,NA,"table & floatation concentration.",NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"235",244,"san francisco mines of mexico ltd","daily output, 500 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"500 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"chihuahua",-106.0691004,28.6329957
"236",245,"san francisco mines of mexico ltd","grl. mgr., e. a. strout, parral, chih.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e. a. strout","grl. mgr.","strout",NA,"e","strout, e","parral chih",-105.6666166,26.9317835
