"","id","type","source","year","simpname","lastname","firstname","middlename","nationality","edu","prof","org","loc","lon","lat"
"2830","rs4114","alumni","rsm",1896,"sache, i na","sache","i",NA,NA,"mining",NA,"the langlaagte united mine",NA,NA,NA
"2831","rs4115","alumni","rsm",1896,"sache, i na","sache","i",NA,NA,"mining",NA,"langlaagte united gold mining co","c o langlaagte united gold mining co johannesburg sar",27.986768,-26.2048765
"2832","rs4116","alumni","rsm",1890,"saifeord, g h","saifeord","george","herbert",NA,"mining","student","royal school of mines","london",-0.1277583,51.5073509
"2833","rs4117","alumni","rsm",1896,"saifeord, g h","saifeord","george","herbert",NA,"mining","manager","the mining journal",NA,NA,NA
"2834","rs4118","alumni","rsm",1896,"saifeord, g h","saifeord","george","herbert",NA,"mining",NA,NA,"london",-0.1277583,51.5073509
"2835","rs4119","alumni","rsm",1896,"saifeord, g h","saifeord","george","herbert",NA,"mining",NA,NA,"cedars road clapham common london sw",-0.1496897,51.4637225
"2836","rs4122","alumni","rsm",1896,"saise, w","saise","walter","",NA,NA,NA,"eng inst min",NA,NA,NA
"2837","rs4123","alumni","rsm",1896,"saise, w","saise","walter","",NA,NA,"assistant","the east indian","india",78.96288,20.593684
"2838","rs4125","alumni","rsm",1896,"saise, w","saise","walter","",NA,NA,"author","papers on the","bristol",-82.1887444,36.5951059
"2839","rs4126","alumni","rsm",1896,"saise, w","saise","walter","",NA,NA,NA,NA,"india",78.96288,20.593684
"2840","rs4127","alumni","rsm",1896,"saise, w","saise","walter","",NA,NA,"author","the geological survey","india",78.96288,20.593684
"2841","rs4128","alumni","rsm",1896,"saise, w","saise","walter","",NA,NA,NA,"the igneous rocks","of the igneous rocks of the giridih coalfield",86.2995571,24.1914471
"2842","rs4129","alumni","rsm",1896,"giridih, e i","giridih","east","indian",NA,NA,NA,NA,"giridih east indian railway bengal india",86.3143373,24.1818195
"2843","rs4131","alumni","rsm",1896,"salamon, a g","salamon","a","gordon",NA,NA,NA,"council 95",NA,NA,NA
"2844","rs4133","alumni","rsm",1896,"salamon, a g","salamon","a","gordon",NA,NA,"chemist","various papers",NA,NA,NA
"2845","rs4134","alumni","rsm",1896,"salamon, a g","salamon","a","gordon",NA,NA,NA,"phosphates on ferrnenting",NA,NA,NA
"2846","rs4135","alumni","rsm",1896,"salamon, a g","salamon","a","gordon",NA,NA,NA,"water",NA,NA,NA
"2847","rs4136","alumni","rsm",1896,"salamon, a g","salamon","a","gordon",NA,NA,NA,"read before the society",NA,NA,NA
"2848","rs4137","alumni","rsm",1896,"salamon, a g","salamon","a","gordon",NA,NA,NA,"arts 87",NA,NA,NA
"2849","rs4139","alumni","rsm",1896,"salamon, a g","salamon","a","gordon",NA,NA,NA,NA,"london",-0.1277583,51.5073509
"2850","rs4141","alumni","rsm",1863,"salter, c na","salter","ci",NA,NA,"chemistry","student","royal school of mines","london",-0.1277583,51.5073509
"2851","rs4143","alumni","rsm",1896,"salter, c na","salter","ci",NA,NA,"chemistry","abstractor","the fed lust",NA,NA,NA
"2852","rs4145","alumni","rsm",1896,"salter, c na","salter","ci",NA,NA,"chemistry",NA,NA,"london",-0.1277583,51.5073509
"2853","rs4146","alumni","rsm",1896,"salter, c na","salter","ci",NA,NA,"chemistry",NA,NA,"i sal",NA,NA
"2854","rs4149","alumni","rsm",1896,"saltmarsh, j g","saltmarsh","john","g",NA,NA,"chemist","chlorine processes co ltd",NA,NA,NA
"2855","rs4150","alumni","rsm",1896,"saltmarsh, j g","saltmarsh","john","g",NA,NA,"inspector","science schools under",NA,NA,NA
"2856","rs4152","alumni","rsm",1896,"saltmarsh, j g","saltmarsh","john","g",NA,NA,NA,NA,"west mount upton macclesfield",-75.3832319,42.4264662
"2857","rs4153","alumni","rsm",1879,"sanford, p g","sanford","p","gerald",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2858","rs4156","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,"assistant","the late dr","london",-0.1277583,51.5073509
"2859","rs4157","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,"assistant","professor pickering frs","bedford",-97.1430671,32.844017
"2860","rs4158","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,NA,"the metallurgical laboratory",NA,NA,NA
"2861","rs4159","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,"chemist","mines and in",NA,NA,NA
"2862","rs4160","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,"chemist","co ltd",NA,NA,NA
"2863","rs4162","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,"chemist","the cotton powder co",NA,NA,NA
"2864","rs4163","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,"director","the fauvel gold recovery co",NA,NA,NA
"2865","rs4164","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,NA,"the nitro",NA,NA,NA
"2866","rs4166","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,NA,NA,"london",-0.1277583,51.5073509
"2867","rs4167","alumni","rsm",1896,"sanford, p g","sanford","p","gerald",NA,NA,NA,NA,"cullum street fenchurch street london ec",-0.0820977,51.5116253
"2868","rs4169","alumni","rsm",1892,"saunders, w","saunders","william","",NA,"chemistry","chemist","royal school of mines","london",-0.1277583,51.5073509
"2869","rs4174","alumni","rsm",1896,"saunders, w","saunders","william","",NA,"chemistry","assistant","the natural history",NA,NA,NA
"2870","rs4175","alumni","rsm",1896,"saunders, w","saunders","william","",NA,"chemistry","inspector","fisheries the",NA,NA,NA
"2871","rs4176","alumni","rsm",1896,"saunders, w","saunders","william","",NA,"chemistry","author","tasmania queensland and","tasmania",145.9706647,-41.4545196
"2872","rs4177","alumni","rsm",1896,"saunders, w","saunders","william","",NA,"chemistry",NA,"zoological works",NA,NA,NA
"2873","rs4178","alumni","rsm",1896,"saunders, w","saunders","william","",NA,"chemistry",NA,"barrier reef of","australia",133.775136,-25.274398
"2874","rs4179","alumni","rsm",1896,"saunders, w","saunders","william","",NA,"chemistry",NA,NA,"surrey",-0.5599501,51.3147593
"2875","rs4180","alumni","rsm",1896,"saunders, w","saunders","william","",NA,"chemistry",NA,NA,"london",-0.1277583,51.5073509
"2876","rs4181","alumni","rsm",1896,"saunders, w","saunders","william","",NA,"chemistry",NA,NA,NA,NA,NA
"2877","rs4182","alumni","rsm",1875,"sawyer, a r","sawyer","arthur","robert",NA,"geology",NA,"royal school of mines","london",-0.1277583,51.5073509
"2878","rs4184","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"geology",NA,"eng inst min",NA,NA,NA
"2879","rs4186","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"geology","inspector","h m inspector mine",NA,NA,NA
"2880","rs4187","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining",NA,"south africa",NA,NA,NA
"2881","rs4188","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining","engineer","several south african",NA,NA,NA
"2882","rs4189","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining",NA,"the revision of",NA,NA,NA
"2883","rs4190","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining","author","author accidents in mine","transvaal",-81.1830974,43.2325617
"2884","rs4191","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining",NA,"mashonaland","goldfield",-117.2357131,37.7084481
"2885","rs4192","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining",NA,"in mine",NA,NA,NA
"2886","rs4193","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining","engineer","engineers","staffordshire",-2.0571868,52.8792745
"2887","rs4194","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining",NA,NA,"manchester",-2.2426305,53.4807593
"2888","rs4195","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining",NA,NA,"johannesburg",28.0473051,-26.2041028
"2889","rs4197","alumni","rsm",1896,"sawyer, a r","sawyer","arthur","robert",NA,"mining",NA,NA,"brompton square london sw",-0.1681798,51.4977963
"2890","rs4203","alumni","rsm",1896,"schofield, j a","schofield","james","a",NA,"chemistry","chemist","the sydney university","sydney",151.2092955,-33.8688197
"2891","rs4204","alumni","rsm",1896,"schofield, j a","schofield","james","a",NA,"chemistry",NA,NA,"wales",-3.7837117,52.1306607
"2892","rs4205","alumni","rsm",1896,"schofield, j a","schofield","james","a",NA,"chemistry",NA,NA,"university",-95.9766122,36.7494938
"2893","rs4208","alumni","rsm",1896,"schofield, j a","schofield","james","a",NA,"chemistry","master","brighton college now",NA,NA,NA
"2894","rs4209","alumni","rsm",1896,"schofield, j a","schofield","james","a",NA,"chemistry",NA,"the rio tinto mine","huelva",-6.9447224,37.261421
"2895","rs4210","alumni","rsm",1896,"schofield, j a","schofield","james","a",NA,"chemistry",NA,NA,"the cementation process in",NA,NA
"2896","rs4211","alumni","rsm",1896,"naya, l m","naya","las","mums",NA,NA,NA,NA,"naya las mums de r tmro huelva spain",-6.9447224,37.261421
"2897","rs4212","alumni","rsm",1890,"scfwarz, e h","scfwarz","ernest","h",NA,"geology",NA,"royal school of mines","london",-0.1277583,51.5073509
"2898","rs4214","alumni","rsm",1896,"scfwarz, e h","scfwarz","ernest","h",NA,"geology",NA,"the royal school",NA,NA,NA
"2899","rs4215","alumni","rsm",1896,"scfwarz, e h","scfwarz","ernest","h",NA,"geology","editor","the scientific african",NA,NA,NA
"2900","rs4216","alumni","rsm",1896,"scfwarz, e h","scfwarz","ernest","h",NA,"geology","author","the geological survey",NA,NA,NA
"2901","rs4217","alumni","rsm",1896,"scfwarz, e h","scfwarz","ernest","h",NA,"geology",NA,"natural",NA,NA,NA
"2902","rs4220","alumni","rsm",1896,"scfwarz, e h","scfwarz","ernest","h",NA,"geology",NA,NA,NA,NA,NA
"2903","rs4221","alumni","rsm",1896,"scfwarz, e h","scfwarz","ernest","h",NA,"geology",NA,NA,NA,NA,NA
"2904","rs4223","alumni","rsm",1896,"scott, c c","scott","charles","c",NA,NA,"inspector","appointed inspector mine",NA,NA,NA
"2905","rs4224","alumni","rsm",1896,"scott, c c","scott","charles","c",NA,NA,NA,NA,"peninsula",-87.6249824,41.8961442
"2906","rs4226","alumni","rsm",1896,"crescent, n na","crescent","norwich",NA,NA,NA,NA,NA,"crescent norwich",1.2875542,52.6259479
"2907","rs4228","alumni","rsm",1896,"scott, h g","scott","henry","gzzonon",NA,NA,NA,NA,"oxnzo sumuzv",NA,NA
"2908","rs4232","alumni","rsm",1896,"scott, r g","scott","ralph","george",NA,NA,"manager","the steel department",NA,NA,NA
"2909","rs4233","alumni","rsm",1896,"scott, r g","scott","ralph","george",NA,NA,NA,"co ltd",NA,NA,NA
"2910","rs4234","alumni","rsm",1896,"scott, r g","scott","ralph","george",NA,NA,NA,NA,"villa",-95.7002339,37.2169135
"2911","rs4235","alumni","rsm",1896,"scott, r g","scott","ralph","george",NA,NA,NA,NA,"inou worms leeds",-1.5490774,53.8007554
"2912","rs4236","alumni","rsm",1873,"scott, w b","scott","w","b",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2913","rs4237","alumni","rsm",1896,"scott, w b","scott","w","b",NA,NA,NA,NA,"princeton",-74.6550739,40.3430942
"2914","rs4238","alumni","rsm",1896,"scott, w b","scott","w","b",NA,NA,"died","cambridge under the","cambridge",0.121817,52.205337
"2915","rs4240","alumni","rsm",1896,"scott, w b","scott","w","b",NA,"geology","author","geology in princeton","princeton",-74.6550739,40.3430942
"2916","rs4241","alumni","rsm",1896,"scott, w b","scott","w","b",NA,"geology",NA,"the modern",NA,NA,NA
"2917","rs4242","alumni","rsm",1896,"scott, w b","scott","w","b",NA,"geology",NA,"dental cusp terminology",NA,NA,NA
"2918","rs4243","alumni","rsm",1896,"scott, w b","scott","w","b",NA,"geology",NA,NA,"new jersey",-74.4056612,40.0583238
"2919","rs4244","alumni","rsm",1896,"scott, w b","scott","w","b",NA,"mining","scholar","bainbridge
seymour and co","scudamore william agriculture assoc rcs ba camb lnt bsc lond held clothworkel s scholarship cambridge appointed science lecturer in dr sachs schools i west th street new york died january st senier harold student royal college of c zemistry fic fcs braybrooke loose harrow on the hill bevern walter dalrymple c zemistry assoc rcs ln practice as bacteriologist ennis court square london sw sha i seward g e studenl in c zemisz r md surgeon major indian civil service retired d tm mansions ear s court road lennon sw seymour george jllining assoc rsm aminstce mem inst min and met past pres murchison medal x consulting mining engineer member of the firm of bainbridge seymour and co st helen s place lonoon ec shackleton w luam p zysirs assoc rcs fras computer to solar physics committee in astronomical laboratory at the royal college of science london i octavia street y battersea lonnon i sw pzrmanenl address en u n street k n zv yonxsnnzz",-74.0059728,40.7127753
"2920","rs4246","alumni","rsm",1896,"shannon, a","shannon","arthur","",NA,NA,"engineer","engineer the borneo co","sometime engineer to the borneo co ltd kuching sarawak",110.3592927,1.553504
"2921","rs4250","alumni","rsm",1896,"sharwood, w na","sharwood","william",NA,NA,"mining","assayer","the black oak kelvin mine","tuolumne",-119.9740534,38.029655
"2922","rs4251","alumni","rsm",1896,"sharwood, w na","sharwood","william",NA,NA,"mining","assayer","the golden gate","calif",-119.4179324,36.778261
"2923","rs4252","alumni","rsm",1896,"sharwood, w na","sharwood","william",NA,NA,"chemistry","instructor","the university of","appointed instructor in chemistry at the university of califomia",-122.2585399,37.8718992
"2924","rs4253","alumni","rsm",1896,"soulsbyville, t c","soulsbyville","tuolumne","co",NA,NA,NA,"tuolumne co","soulsbyville tuolumne co cauronnm",-120.2638005,37.9846467
"2925","rs4255","alumni","rsm",1896,"shaw, g s","shaw","g","sludent",NA,NA,"inspector","science schools under",NA,NA,NA
"2926","rs4257","alumni","rsm",1896,"shaw, g s","shaw","g","sludent",NA,NA,NA,NA,"vn nt sour kensington lonoon sw",-79.4025768,43.6565029
"2927","rs4258","alumni","rsm",1882,"shawcroft, s","shawcroft","s","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2928","rs4260","alumni","rsm",1896,"shawcroft, s","shawcroft","s","",NA,NA,NA,NA,NA,NA,NA
"2929","rs4263","alumni","rsm",1896,"shepherd, j w","shepherd","john","w",NA,NA,NA,NA,"liverpool",-76.2177046,43.106456
"2930","rs4264","alumni","rsm",1896,"shepherd, j w","shepherd","john","w",NA,NA,NA,NA,NA,NA,NA
"2931","rs4268","alumni","rsm",1896,"shepherd, j w","shepherd","john","w",NA,NA,"chemist","chemist cobalt works",NA,NA,NA
"2932","rs4269","alumni","rsm",1855,"shepherd, j w","shepherd","john","w",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2933","rs4270","alumni","rsm",1896,"shepherd, j w","shepherd","john","w",NA,NA,"inventor","improvements in coal","inventor of improvements in coal cutting machines",NA,NA
"2934","rs4271","alumni","rsm",1878,"shore, t w","shore","t","w",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2935","rs4273","alumni","rsm",1896,"shore, t w","shore","t","w",NA,NA,NA,"st bartholomew",NA,NA,NA
"2936","rs4275","alumni","rsm",1896,"shore, t w","shore","t","w",NA,NA,NA,"the vertebrata",NA,NA,NA
"2937","rs4276","alumni","rsm",1896,"shore, t w","shore","t","w",NA,NA,NA,NA,"st bantao onew s hospital west smithfield lonnou ec",-0.1000463,51.517496
"2938","rs4277","alumni","rsm",1891,"sidebotham, c h","sidebotham","charles","h",NA,"metallurgy",NA,"royal school of mines","london",-0.1277583,51.5073509
"2939","rs4278","alumni","rsm",1896,"sidebotham, c h","sidebotham","charles","h",NA,"metallurgy",NA,NA,"bessemer",-86.954437,33.4017766
"2940","rs4279","alumni","rsm",1896,"sidebotham, c h","sidebotham","charles","h",NA,"metallurgy","lecturer","science and art","manchester",-2.2426305,53.4807593
"2941","rs4280","alumni","rsm",1896,"sidebotham, c h","sidebotham","charles","h",NA,"metallurgy",NA,NA,"heaton moor houss heaton moor stockport",-2.1883171,53.4185341
"2942","rs4281","alumni","rsm",1885,"sillem, w","sillem","wtlliam","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2943","rs4283","alumni","rsm",1896,"sillem, w","sillem","wtlliam","",NA,NA,"engineer","cockerill",NA,NA,NA
"2944","rs4285","alumni","rsm",1896,"sillem, w","sillem","wtlliam","",NA,NA,NA,NA,"cro viweii rom lonnou",NA,NA
"2945","rs4288","alumni","rsm",1896,"simmons, a t","simmons","arthur","t",NA,"physics","lecturer","the science and",NA,NA,NA
"2946","rs4289","alumni","rsm",1896,"simmons, a t","simmons","arthur","t",NA,"physics","master","tettenhall",NA,NA,NA
"2947","rs4290","alumni","rsm",1896,"simmons, a t","simmons","arthur","t",NA,"geology",NA,"the university correspondence","university",-95.9766122,36.7494938
"2948","rs4291","alumni","rsm",1896,"simmons, a t","simmons","arthur","t",NA,"geology","master","tettenhall college author",NA,NA,NA
"2949","rs4292","alumni","rsm",1896,"simmons, a t","simmons","arthur","t",NA,"geology",NA,"beginners",NA,NA,NA
"2950","rs4294","alumni","rsm",1896,"simmons, a t","simmons","arthur","t",NA,"geology",NA,NA,"hampton",-76.3452218,37.0298687
"2951","rs4295","alumni","rsm",1896,"simmons, a t","simmons","arthur","t",NA,"geology",NA,NA,"hampton",-76.3452218,37.0298687
"2952","rs4300","alumni","rsm",1896,"simmons, a t","simmons","arthur","t",NA,"geology",NA,NA,"simpson maule and nicholson",NA,NA
"2953","rs4301","alumni","rsm",1880,"simpson, m h","simpson","matthew","henry",NA,"metallurgy","student","royal school of mines","london",-0.1277583,51.5073509
"2954","rs4303","alumni","rsm",1896,"simpson, m h","simpson","matthew","henry",NA,"metallurgy",NA,NA,"lancaster",-76.3055144,40.0378755
"2955","rs4304","alumni","rsm",1896,"simpson, m h","simpson","matthew","henry",NA,"mining","died",NA,"engaged in gold mining died in british guiana on february th",NA,NA
"2956","rs4305","alumni","rsm",1892,"simpson, v e","simpson","vvilliam","evan",NA,"metallurgy",NA,"royal school of mines","london",-0.1277583,51.5073509
"2957","rs4306","alumni","rsm",1896,"simpson, v e","simpson","vvilliam","evan",NA,"metallurgy",NA,"the casse1 gow extracting co",NA,NA,NA
"2958","rs4307","alumni","rsm",1896,"simpson, v e","simpson","vvilliam","evan",NA,"metallurgy",NA,NA,"glasgow",-4.251806,55.864237
"2959","rs4308","alumni","rsm",1896,"simpson, v e","simpson","vvilliam","evan",NA,"metallurgy",NA,NA,"levtonstone",0.0088141,51.5649624
"2960","rs4310","alumni","rsm",1896,"sordet, h l","sordet","herbert","l",NA,NA,NA,"in the locomotive works",NA,NA,NA
"2961","rs4311","alumni","rsm",1896,"sordet, h l","sordet","herbert","l",NA,NA,NA,NA,"sheffield",-1.470085,53.381129
"2962","rs4312","alumni","rsm",1896,"sordet, h l","sordet","herbert","l",NA,NA,"engineer","hayti west indies",NA,NA,NA
"2963","rs4313","alumni","rsm",1896,"sordet, h l","sordet","herbert","l",NA,"mining",NA,"mining machinery works",NA,NA,NA
"2964","rs4314","alumni","rsm",1896,"sordet, h l","sordet","herbert","l",NA,"mining",NA,NA,"germany",10.451526,51.165691
"2965","rs4315","alumni","rsm",1896,"sordet, h l","sordet","herbert","l",NA,"mining",NA,NA,"permanent address c o messrs watson esam and barber",NA,NA
"2966","rs4316","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,NA,NA,NA,"sheffield",-1.470085,53.381129
"2967","rs4317","alumni","rsm",1878,"solicitors, b s","solicitors","bank","street",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2968","rs4320","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,NA,"chemist","the stowmarket explosives co",NA,NA,NA
"2969","rs4321","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,NA,NA,NA,"london",-0.1277583,51.5073509
"2970","rs4322","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,NA,NA,"the norwich silk crape co",NA,NA,NA
"2971","rs4323","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,NA,NA,NA,"homestead",-80.4775569,25.4687224
"2972","rs4324","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,NA,NA,"the norwich crape co",NA,NA,NA
"2973","rs4326","alumni","rsm",1870,"solicitors, b s","solicitors","bank","street",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"2974","rs4328","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,"geology","teacher","teacher geology mine",NA,NA,NA
"2975","rs4329","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,"geology",NA,"the city of","london",-0.1277583,51.5073509
"2976","rs4330","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,"geology","author","various papers read",NA,NA,NA
"2977","rs4333","alumni","rsm",1896,"solicitors, b s","solicitors","bank","street",NA,"geology",NA,NA,NA,NA,NA
"2978","rs4334","alumni","rsm",1889,"smeeth, w f","smeeth","william","f",NA,"geology",NA,"royal school of mines","london",-0.1277583,51.5073509
"2979","rs4336","alumni","rsm",1896,"smeeth, w f","smeeth","william","f",NA,"geology",NA,NA,"dublin",-6.2603097,53.3498053
"2980","rs4337","alumni","rsm",1896,"smeeth, w f","smeeth","william","f",NA,"geology",NA,"the sydney university","sydney",151.2092955,-33.8688197
"2981","rs4338","alumni","rsm",1896,"smeeth, w f","smeeth","william","f",NA,"geology",NA,NA,"sydney",151.2092955,-33.8688197
"2982","rs4339","alumni","rsm",1849,"smeeth, w f","smeeth","william","f",NA,"geology","student","royal school of mines","london",-0.1277583,51.5073509
"2983","rs4340","alumni","rsm",1896,"smeeth, w f","smeeth","william","f",NA,"chemistry","professor","chemistry sydney","sydney",151.2092955,-33.8688197
"2984","rs4341","alumni","rsm",1896,"smeeth, w f","smeeth","william","f",NA,"chemistry",NA,NA,"wales",-3.7837117,52.1306607
"2985","rs4343","alumni","rsm",1896,"smith, c","smith","c","",NA,NA,"assistant","assistant manager magyar gold mine","hungary",19.5033041,47.162494
"2986","rs4344","alumni","rsm",1896,"smith, c","smith","c","",NA,NA,NA,NA,"matabeleland in",28.299435,-19.7992141
"2987","rs4347","alumni","rsm",1896,"smith, e a","smith","ernest","alfred",NA,"metallurgy","assistant","b kitesq",NA,NA,NA
"2988","rs4348","alumni","rsm",1896,"smith, e a","smith","ernest","alfred",NA,"metallurgy","lecturer",NA,"london",-0.1277583,51.5073509
"2989","rs4349","alumni","rsm",1896,"smith, e a","smith","ernest","alfred",NA,"metallurgy",NA,"science dublin in","dublin",-6.2603097,53.3498053
"2990","rs4350","alumni","rsm",1896,"smith, e a","smith","ernest","alfred",NA,"metallurgy",NA,"the royal college","assaying at the royal college of science london",-0.1748772,51.4987997
"2991","rs4351","alumni","rsm",1896,"i, o r","i","oval","rdad",NA,NA,NA,NA,"i oval rdad gloucester gate recen r s park london nw",-0.1475983,51.5348427
"2992","rs4353","alumni","rsm",1896,"smith, e h","smith","ernest","heber",NA,NA,"assistant","the technical schools",NA,NA,NA
"2993","rs4354","alumni","rsm",1896,"smith, e h","smith","ernest","heber",NA,NA,"lecturer","the greeastern","london",-0.1277583,51.5073509
"2994","rs4355","alumni","rsm",1896,"smith, e h","smith","ernest","heber",NA,"mechanics","mechanic","stratford 9i",NA,NA,NA
"2995","rs4356","alumni","rsm",1896,"smith, e h","smith","ernest","heber",NA,"mechanics","secretary","the chester city","chester",-75.3557457,39.849557
"2996","rs4357","alumni","rsm",1896,"smith, e h","smith","ernest","heber",NA,"mechanics","lecturer",NA,"cambridge",0.121817,52.205337
"2997","rs4359","alumni","rsm",1896,"smith, e h","smith","ernest","heber",NA,"mechanics",NA,NA,"cambridge",0.121817,52.205337
"2998","rs4360","alumni","rsm",1896,"smith, e h","smith","ernest","heber",NA,"mechanics",NA,NA,"cambridge",0.121817,52.205337
"2999","rs4361","alumni","rsm",1882,"smith, f","smith","fred","",NA,"mining","student","royal school of mines","london",-0.1277583,51.5073509
"3000","rs4362","alumni","rsm",1896,"smith, f","smith","fred","",NA,"mining","manager","manager the cyanide works",NA,NA,NA
"3001","rs4363","alumni","rsm",1896,"smith, f","smith","fred","",NA,"mining","chemist","the jubilee gold",NA,NA,NA
"3002","rs4364","alumni","rsm",1896,"smith, f","smith","fred","",NA,"mining",NA,NA,"po box i j iannesbvrg sar",NA,NA
"3003","rs4366","alumni","rsm",1896,"smith, f h","smith","frederick","h",NA,NA,"deputy","india baluchistan","india",78.96288,20.593684
"3004","rs4367","alumni","rsm",1896,"smith, f h","smith","frederick","h",NA,NA,NA,NA,"geological survey office calcutta",88.3521822,22.5574213
"3005","rs4369","alumni","rsm",1896,"smith, f p","smith","f","p",NA,NA,NA,NA,NA,NA,NA
"3006","rs4370","alumni","rsm",1871,"smith, g","smith","geqrge","",NA,"geology",NA,"royal school of mines","london",-0.1277583,51.5073509
"3007","rs4372","alumni","rsm",1896,"smith, g","smith","geqrge","",NA,"geology","lecturer","st gregory","gregory",-95.9410531,36.7524131
"3008","rs4373","alumni","rsm",1896,"smith, g","smith","geqrge","",NA,"chemistry","lecturer","rutherford college new","rutherford",-74.1068091,40.826489
"3009","rs4375","alumni","rsm",1896,"smith, g","smith","geqrge","",NA,"chemistry",NA,NA,"rutherford",-74.1068091,40.826489
"3010","rs4376","alumni","rsm",1896,"smith, g","smith","geqrge","",NA,"chemistry",NA,NA,"the rectory sheriff mount gates ll iad",NA,NA
"3011","rs4380","alumni","rsm",1896,"i, t s","i","tipping","street",NA,NA,NA,NA,"i tipping street anpwrcx manchester",-2.1152226,52.8060348
"3012","rs4381","alumni","rsm",1848,"smith, j n","smith","john","nidd",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"3013","rs4382","alumni","rsm",1896,"smith, j n","smith","john","nidd",NA,NA,"engineer","messrs john penn and co",NA,NA,NA
"3014","rs4383","alumni","rsm",1896,"smith, j n","smith","john","nidd",NA,"geology","student","the royal school mine","i otterburn terrace j",-1.6070883,54.9875671
"3015","rs4384","alumni","rsm",1896,"smith, j n","smith","john","nidd",NA,"geology",NA,"the geological survey",NA,NA,NA
"3016","rs4385","alumni","rsm",1896,"smith, j n","smith","john","nidd",NA,"geology",NA,NA,"london",-0.1277583,51.5073509
"3017","rs4386","alumni","rsm",1896,"smith, j n","smith","john","nidd",NA,"geology",NA,NA,"souruwow",NA,NA
"3018","rs4387","alumni","rsm",1851,"spiller, w","spiller","william","",NA,NA,"student","royal school of mines","london",-0.1277583,51.5073509
"3019","rs4389","alumni","rsm",1896,"spiller, w","spiller","william","",NA,NA,NA,"messrs simpson maule",NA,NA,NA
"3020","rs4391","alumni","rsm",1896,"spiller, w","spiller","william","",NA,NA,NA,"aniline and coal",NA,NA,NA
"3021","rs4392","alumni","rsm",1896,"spiller, w","spiller","william","",NA,NA,NA,"messrs brooke",NA,NA,NA
"3022","rs4394","alumni","rsm",1896,"spiller, w","spiller","william","",NA,NA,NA,"it the greenford works",NA,NA,NA
"3023","rs4395","alumni","rsm",1896,"spiller, w","spiller","william","",NA,NA,NA,"alizarine introduced several",NA,NA,NA
"3024","rs4396","alumni","rsm",1896,"spiller, w","spiller","william","",NA,NA,NA,"making coal tar",NA,NA,NA
"3025","rs4397","alumni","rsm",1896,"spiller, w","spiller","william","",NA,NA,NA,"his name",NA,NA,NA
"3026","rs4398","alumni","rsm",1896,"spiller, w","spiller","william","",NA,NA,NA,NA,"frtzjo ln s avenue hampstead london nw",-0.1761749,51.5556461
"3027","rs4401","alumni","rsm",1896,"spooner, a s","spooner","archibald","st",NA,NA,"assayer","mount leyshon mine","queensland",142.7027956,-20.9175738
"3028","rs4402","alumni","rsm",1896,"spooner, a s","spooner","archibald","st",NA,NA,NA,"factory overseer in sugar works",NA,NA,NA
